ID,MAIN_NAME,SUB_NAME,DETAIL_NAME,FULL_ADDR
1931,강원도,강릉시,연곡면,강원도 강릉시 연곡면
1932,강원도,강릉시,홍제동,강원도 강릉시 홍제동
1933,강원도,강릉시,중앙동,강원도 강릉시 중앙동
1934,강원도,강릉시,옥천동,강원도 강릉시 옥천동
1935,강원도,강릉시,교1동,강원도 강릉시 교1동
1936,강원도,강릉시,교2동,강원도 강릉시 교2동
1937,강원도,강릉시,포남1동,강원도 강릉시 포남1동
1938,강원도,강릉시,포남2동,강원도 강릉시 포남2동
1939,강원도,강릉시,초당동,강원도 강릉시 초당동
1940,강원도,강릉시,송정동,강원도 강릉시 송정동
1941,강원도,강릉시,내곡동,강원도 강릉시 내곡동
1942,강원도,강릉시,강남동,강원도 강릉시 강남동
1943,강원도,강릉시,성덕동,강원도 강릉시 성덕동
1944,강원도,강릉시,경포동,강원도 강릉시 경포동
1945,강원도,동해시,,강원도 동해시 
1946,강원도,동해시,천곡동,강원도 동해시 천곡동
1947,강원도,동해시,송정동,강원도 동해시 송정동
1948,강원도,동해시,북삼동,강원도 동해시 북삼동
1949,강원도,동해시,부곡동,강원도 동해시 부곡동
1950,강원도,동해시,동호동,강원도 동해시 동호동
1951,강원도,동해시,발한동,강원도 동해시 발한동
1952,강원도,동해시,묵호동,강원도 동해시 묵호동
1953,강원도,동해시,북평동,강원도 동해시 북평동
1954,강원도,동해시,망상동,강원도 동해시 망상동
1955,강원도,동해시,삼화동,강원도 동해시 삼화동
1956,강원도,태백시,,강원도 태백시 
1957,강원도,태백시,황지동,강원도 태백시 황지동
1958,강원도,태백시,황연동,강원도 태백시 황연동
1959,강원도,태백시,삼수동,강원도 태백시 삼수동
1960,강원도,태백시,상장동,강원도 태백시 상장동
1961,강원도,태백시,구문소동,강원도 태백시 구문소동
1962,강원도,태백시,장성동,강원도 태백시 장성동
1963,강원도,태백시,철암동,강원도 태백시 철암동
1964,강원도,태백시,문곡소도동,강원도 태백시 문곡소도동
1965,강원도,속초시,,강원도 속초시 
1966,강원도,속초시,영랑동,강원도 속초시 영랑동
1967,강원도,속초시,동명동,강원도 속초시 동명동
1968,강원도,속초시,금호동,강원도 속초시 금호동
1969,강원도,속초시,교동,강원도 속초시 교동
1970,강원도,속초시,노학동,강원도 속초시 노학동
1971,강원도,속초시,조양동,강원도 속초시 조양동
1972,강원도,속초시,청호동,강원도 속초시 청호동
1973,강원도,속초시,대포동,강원도 속초시 대포동
1974,강원도,삼척시,,강원도 삼척시 
1975,강원도,삼척시,도계읍,강원도 삼척시 도계읍
1976,강원도,삼척시,원덕읍,강원도 삼척시 원덕읍
1977,강원도,삼척시,근덕면,강원도 삼척시 근덕면
1978,강원도,삼척시,하장면,강원도 삼척시 하장면
1979,강원도,삼척시,노곡면,강원도 삼척시 노곡면
1980,강원도,삼척시,미로면,강원도 삼척시 미로면
1981,강원도,삼척시,가곡면,강원도 삼척시 가곡면
1982,강원도,삼척시,신기면,강원도 삼척시 신기면
1983,강원도,삼척시,남양동,강원도 삼척시 남양동
1984,강원도,삼척시,성내동,강원도 삼척시 성내동
1985,강원도,삼척시,교동,강원도 삼척시 교동
1986,강원도,삼척시,정라동,강원도 삼척시 정라동
1987,강원도,홍천군,,강원도 홍천군 
1988,강원도,홍천군,홍천읍,강원도 홍천군 홍천읍
1989,강원도,홍천군,화촌면,강원도 홍천군 화촌면
1990,강원도,홍천군,두촌면,강원도 홍천군 두촌면
1991,강원도,홍천군,내촌면,강원도 홍천군 내촌면
1992,강원도,홍천군,서석면,강원도 홍천군 서석면
1993,강원도,홍천군,동면,강원도 홍천군 동면
1994,강원도,홍천군,남면,강원도 홍천군 남면
1995,강원도,홍천군,서면,강원도 홍천군 서면
1996,강원도,홍천군,북방면,강원도 홍천군 북방면
1997,강원도,홍천군,내면,강원도 홍천군 내면
1998,강원도,횡성군,,강원도 횡성군 
1999,강원도,횡성군,횡성읍,강원도 횡성군 횡성읍
2000,강원도,횡성군,우천면,강원도 횡성군 우천면
2001,강원도,횡성군,안흥면,강원도 횡성군 안흥면
2002,강원도,횡성군,둔내면,강원도 횡성군 둔내면
2003,강원도,횡성군,갑천면,강원도 횡성군 갑천면
2004,강원도,횡성군,청일면,강원도 횡성군 청일면
2005,강원도,횡성군,공근면,강원도 횡성군 공근면
2006,강원도,횡성군,서원면,강원도 횡성군 서원면
2007,강원도,횡성군,강림면,강원도 횡성군 강림면
2008,강원도,영월군,,강원도 영월군 
2009,강원도,영월군,영월읍,강원도 영월군 영월읍
2010,강원도,영월군,상동읍,강원도 영월군 상동읍
2011,강원도,영월군,중동면,강원도 영월군 중동면
2012,강원도,영월군,북면,강원도 영월군 북면
2013,강원도,영월군,남면,강원도 영월군 남면
2014,강원도,영월군,주천면,강원도 영월군 주천면
2015,강원도,영월군,무릉도원면,강원도 영월군 무릉도원면
2016,강원도,영월군,김삿갓면,강원도 영월군 김삿갓면
2017,강원도,영월군,한반도면,강원도 영월군 한반도면
2018,강원도,평창군,,강원도 평창군 
2019,강원도,평창군,평창읍,강원도 평창군 평창읍
2020,강원도,평창군,미탄면,강원도 평창군 미탄면
2021,강원도,평창군,방림면,강원도 평창군 방림면
2022,강원도,평창군,대화면,강원도 평창군 대화면
2023,강원도,평창군,봉평면,강원도 평창군 봉평면
2024,강원도,평창군,용평면,강원도 평창군 용평면
2025,강원도,평창군,진부면,강원도 평창군 진부면
2026,강원도,평창군,대관령면,강원도 평창군 대관령면
2027,강원도,정선군,,강원도 정선군 
2028,강원도,정선군,정선읍,강원도 정선군 정선읍
2029,강원도,정선군,고한읍,강원도 정선군 고한읍
2030,강원도,정선군,사북읍,강원도 정선군 사북읍
2031,강원도,정선군,신동읍,강원도 정선군 신동읍
2032,강원도,정선군,남면,강원도 정선군 남면
2033,강원도,정선군,북평면,강원도 정선군 북평면
2034,강원도,정선군,임계면,강원도 정선군 임계면
2035,강원도,정선군,화암면,강원도 정선군 화암면
2036,강원도,정선군,여량면,강원도 정선군 여량면
2037,강원도,철원군,,강원도 철원군 
2038,강원도,철원군,철원읍,강원도 철원군 철원읍
2039,강원도,철원군,김화읍,강원도 철원군 김화읍
2040,강원도,철원군,갈말읍,강원도 철원군 갈말읍
2041,강원도,철원군,동송읍,강원도 철원군 동송읍
2042,강원도,철원군,근북면,강원도 철원군 근북면
2043,강원도,철원군,근동면,강원도 철원군 근동면
2044,강원도,철원군,원동면,강원도 철원군 원동면
2045,강원도,철원군,원남면,강원도 철원군 원남면
2046,강원도,철원군,임남면,강원도 철원군 임남면
2047,강원도,철원군,서면,강원도 철원군 서면
2048,강원도,철원군,근남면,강원도 철원군 근남면
2049,강원도,화천군,,강원도 화천군 
2050,강원도,화천군,화천읍,강원도 화천군 화천읍
2051,강원도,화천군,간동면,강원도 화천군 간동면
2052,강원도,화천군,하남면,강원도 화천군 하남면
2053,강원도,화천군,상서면,강원도 화천군 상서면
2054,강원도,화천군,사내면,강원도 화천군 사내면
2055,강원도,양구군,,강원도 양구군 
2056,강원도,양구군,양구읍,강원도 양구군 양구읍
2057,강원도,양구군,남면,강원도 양구군 남면
2058,강원도,양구군,동면,강원도 양구군 동면
2059,강원도,양구군,방산면,강원도 양구군 방산면
2060,강원도,양구군,해안면,강원도 양구군 해안면
2061,강원도,인제군,,강원도 인제군 
2062,강원도,인제군,인제읍,강원도 인제군 인제읍
2063,강원도,인제군,남면,강원도 인제군 남면
2064,강원도,인제군,북면,강원도 인제군 북면
2065,강원도,인제군,기린면,강원도 인제군 기린면
2066,강원도,인제군,서화면,강원도 인제군 서화면
2067,강원도,인제군,상남면,강원도 인제군 상남면
2068,강원도,고성군,,강원도 고성군 
2069,강원도,고성군,간성읍,강원도 고성군 간성읍
2070,강원도,고성군,거진읍,강원도 고성군 거진읍
2071,강원도,고성군,수동면,강원도 고성군 수동면
2072,강원도,고성군,현내면,강원도 고성군 현내면
2073,강원도,고성군,죽왕면,강원도 고성군 죽왕면
2074,강원도,고성군,토성면,강원도 고성군 토성면
2075,강원도,양양군,,강원도 양양군 
2076,강원도,양양군,양양읍,강원도 양양군 양양읍
2077,강원도,양양군,서면,강원도 양양군 서면
2078,강원도,양양군,손양면,강원도 양양군 손양면
2079,강원도,양양군,현북면,강원도 양양군 현북면
2080,강원도,양양군,현남면,강원도 양양군 현남면
2081,강원도,양양군,강현면,강원도 양양군 강현면
2082,,,,  
2083,충청북도,,,충청북도  
2084,충청북도,충주시,,충청북도 충주시 
2085,충청북도,충주시,주덕읍,충청북도 충주시 주덕읍
2086,충청북도,충주시,살미면,충청북도 충주시 살미면
2087,충청북도,충주시,수안보면,충청북도 충주시 수안보면
2088,충청북도,충주시,신니면,충청북도 충주시 신니면
2089,충청북도,충주시,노은면,충청북도 충주시 노은면
2090,충청북도,충주시,앙성면,충청북도 충주시 앙성면
2091,충청북도,충주시,중앙탑면,충청북도 충주시 중앙탑면
2092,충청북도,충주시,금가면,충청북도 충주시 금가면
2093,충청북도,충주시,동량면,충청북도 충주시 동량면
2094,충청북도,충주시,산척면,충청북도 충주시 산척면
2095,충청북도,충주시,엄정면,충청북도 충주시 엄정면
2096,충청북도,충주시,소태면,충청북도 충주시 소태면
2097,충청북도,충주시,대소원면,충청북도 충주시 대소원면
2098,충청북도,충주시,성내·충인동,충청북도 충주시 성내·충인동
2099,충청북도,충주시,교현·안림동,충청북도 충주시 교현·안림동
2100,충청북도,충주시,교현2동,충청북도 충주시 교현2동
2101,충청북도,충주시,용산동,충청북도 충주시 용산동
2102,충청북도,충주시,지현동,충청북도 충주시 지현동
2103,충청북도,충주시,문화동,충청북도 충주시 문화동
2104,충청북도,충주시,호암·직동,충청북도 충주시 호암·직동
2105,충청북도,충주시,달천동,충청북도 충주시 달천동
2106,충청북도,충주시,봉방동,충청북도 충주시 봉방동
2107,충청북도,충주시,칠금·금릉동,충청북도 충주시 칠금·금릉동
2108,충청북도,충주시,연수동,충청북도 충주시 연수동
2109,충청북도,충주시,목행·용탄동,충청북도 충주시 목행·용탄동
2110,충청북도,제천시,,충청북도 제천시 
2111,충청북도,제천시,봉양읍,충청북도 제천시 봉양읍
2112,충청북도,제천시,금성면,충청북도 제천시 금성면
2113,충청북도,제천시,청풍면,충청북도 제천시 청풍면
2114,충청북도,제천시,수산면,충청북도 제천시 수산면
2115,충청북도,제천시,덕산면,충청북도 제천시 덕산면
2116,충청북도,제천시,한수면,충청북도 제천시 한수면
2117,충청북도,제천시,백운면,충청북도 제천시 백운면
2118,충청북도,제천시,송학면,충청북도 제천시 송학면
2119,충청북도,제천시,교동,충청북도 제천시 교동
2120,충청북도,제천시,용두동,충청북도 제천시 용두동
2121,충청북도,제천시,청전동,충청북도 제천시 청전동
2122,충청북도,제천시,화산동,충청북도 제천시 화산동
2123,충청북도,제천시,의림지동,충청북도 제천시 의림지동
2124,충청북도,제천시,중앙동,충청북도 제천시 중앙동
2125,충청북도,제천시,남현동,충청북도 제천시 남현동
2126,충청북도,제천시,영서동,충청북도 제천시 영서동
2127,충청북도,제천시,신백동,충청북도 제천시 신백동
2128,충청북도,청주시,,충청북도 청주시 
2129,충청북도,상당구,,충청북도 상당구 
2130,충청북도,상당구,낭성면,충청북도 상당구 낭성면
2131,충청북도,상당구,미원면,충청북도 상당구 미원면
2132,충청북도,상당구,가덕면,충청북도 상당구 가덕면
2133,충청북도,상당구,남일면,충청북도 상당구 남일면
2134,충청북도,상당구,문의면,충청북도 상당구 문의면
2135,충청북도,상당구,중앙동,충청북도 상당구 중앙동
2136,충청북도,상당구,성안동,충청북도 상당구 성안동
2137,충청북도,상당구,탑·대성동,충청북도 상당구 탑·대성동
2138,충청북도,상당구,영운동,충청북도 상당구 영운동
2139,충청북도,상당구,금천동,충청북도 상당구 금천동
2140,충청북도,상당구,용담·명암·산성동,충청북도 상당구 용담·명암·산성동
2141,충청북도,상당구,용암1동,충청북도 상당구 용암1동
2142,충청북도,상당구,용암2동,충청북도 상당구 용암2동
2143,충청북도,서원구,,충청북도 서원구 
2144,충청북도,서원구,남이면,충청북도 서원구 남이면
2145,충청북도,서원구,현도면,충청북도 서원구 현도면
2146,충청북도,서원구,사직1동,충청북도 서원구 사직1동
2147,충청북도,서원구,사직2동,충청북도 서원구 사직2동
2148,충청북도,서원구,사창동,충청북도 서원구 사창동
2149,충청북도,서원구,모충동,충청북도 서원구 모충동
2150,충청북도,서원구,산남동,충청북도 서원구 산남동
2151,충청북도,서원구,분평동,충청북도 서원구 분평동
2152,충청북도,서원구,수곡1동,충청북도 서원구 수곡1동
2153,충청북도,서원구,수곡2동,충청북도 서원구 수곡2동
2154,충청북도,서원구,성화·개신·죽림동,충청북도 서원구 성화·개신·죽림동
2155,충청북도,흥덕구,,충청북도 흥덕구 
2156,충청북도,흥덕구,오송읍,충청북도 흥덕구 오송읍
2157,충청북도,흥덕구,강내면,충청북도 흥덕구 강내면
2158,충청북도,흥덕구,옥산면,충청북도 흥덕구 옥산면
2159,충청북도,흥덕구,운천·신봉동,충청북도 흥덕구 운천·신봉동
2160,충청북도,흥덕구,복대1동,충청북도 흥덕구 복대1동
2161,충청북도,흥덕구,복대2동,충청북도 흥덕구 복대2동
2162,충청북도,흥덕구,가경동,충청북도 흥덕구 가경동
2163,충청북도,흥덕구,봉명1동,충청북도 흥덕구 봉명1동
2164,충청북도,흥덕구,봉명2·송정동,충청북도 흥덕구 봉명2·송정동
2165,충청북도,흥덕구,강서1동,충청북도 흥덕구 강서1동
2166,충청북도,흥덕구,강서2동,충청북도 흥덕구 강서2동
2167,충청북도,청원구,,충청북도 청원구 
2168,충청북도,청원구,내수읍,충청북도 청원구 내수읍
2169,충청북도,청원구,오창읍,충청북도 청원구 오창읍
2170,충청북도,청원구,북이면,충청북도 청원구 북이면
2171,충청북도,청원구,오근장동,충청북도 청원구 오근장동
2172,충청북도,청원구,우암동,충청북도 청원구 우암동
2173,충청북도,청원구,내덕1동,충청북도 청원구 내덕1동
2174,충청북도,청원구,내덕2동,충청북도 청원구 내덕2동
2175,충청북도,청원구,율량·사천동,충청북도 청원구 율량·사천동
2176,충청북도,보은군,,충청북도 보은군 
2177,충청북도,보은군,보은읍,충청북도 보은군 보은읍
2178,충청북도,보은군,속리산면,충청북도 보은군 속리산면
2179,충청북도,보은군,장안면,충청북도 보은군 장안면
2180,충청북도,보은군,마로면,충청북도 보은군 마로면
2181,충청북도,보은군,탄부면,충청북도 보은군 탄부면
2182,충청북도,보은군,삼승면,충청북도 보은군 삼승면
2183,충청북도,보은군,수한면,충청북도 보은군 수한면
2184,충청북도,보은군,회남면,충청북도 보은군 회남면
2185,충청북도,보은군,회인면,충청북도 보은군 회인면
2186,충청북도,보은군,내북면,충청북도 보은군 내북면
2187,충청북도,보은군,산외면,충청북도 보은군 산외면
2188,충청북도,옥천군,,충청북도 옥천군 
2189,충청북도,옥천군,옥천읍,충청북도 옥천군 옥천읍
2190,충청북도,옥천군,동이면,충청북도 옥천군 동이면
2191,충청북도,옥천군,안남면,충청북도 옥천군 안남면
2192,충청북도,옥천군,안내면,충청북도 옥천군 안내면
2193,충청북도,옥천군,청성면,충청북도 옥천군 청성면
2194,충청북도,옥천군,청산면,충청북도 옥천군 청산면
2195,충청북도,옥천군,이원면,충청북도 옥천군 이원면
2196,충청북도,옥천군,군서면,충청북도 옥천군 군서면
2197,충청북도,옥천군,군북면,충청북도 옥천군 군북면
2198,충청북도,영동군,,충청북도 영동군 
2199,충청북도,영동군,영동읍,충청북도 영동군 영동읍
2200,충청북도,영동군,용산면,충청북도 영동군 용산면
2201,충청북도,영동군,황간면,충청북도 영동군 황간면
2202,충청북도,영동군,추풍령면,충청북도 영동군 추풍령면
2203,충청북도,영동군,매곡면,충청북도 영동군 매곡면
2204,충청북도,영동군,상촌면,충청북도 영동군 상촌면
2205,충청북도,영동군,양강면,충청북도 영동군 양강면
2206,충청북도,영동군,용화면,충청북도 영동군 용화면
2207,충청북도,영동군,학산면,충청북도 영동군 학산면
2208,충청북도,영동군,양산면,충청북도 영동군 양산면
2209,충청북도,영동군,심천면,충청북도 영동군 심천면
2210,충청북도,진천군,,충청북도 진천군 
2211,충청북도,진천군,진천읍,충청북도 진천군 진천읍
2212,충청북도,진천군,덕산면,충청북도 진천군 덕산면
2213,충청북도,진천군,초평면,충청북도 진천군 초평면
2214,충청북도,진천군,문백면,충청북도 진천군 문백면
2215,충청북도,진천군,백곡면,충청북도 진천군 백곡면
2216,충청북도,진천군,이월면,충청북도 진천군 이월면
2217,충청북도,진천군,광혜원면,충청북도 진천군 광혜원면
2218,충청북도,괴산군,,충청북도 괴산군 
2219,충청북도,괴산군,괴산읍,충청북도 괴산군 괴산읍
2220,충청북도,괴산군,감물면,충청북도 괴산군 감물면
2221,충청북도,괴산군,장연면,충청북도 괴산군 장연면
2222,충청북도,괴산군,연풍면,충청북도 괴산군 연풍면
2223,충청북도,괴산군,칠성면,충청북도 괴산군 칠성면
2224,충청북도,괴산군,문광면,충청북도 괴산군 문광면
2225,충청북도,괴산군,청천면,충청북도 괴산군 청천면
2226,충청북도,괴산군,청안면,충청북도 괴산군 청안면
2227,충청북도,괴산군,사리면,충청북도 괴산군 사리면
2228,충청북도,괴산군,소수면,충청북도 괴산군 소수면
2229,충청북도,괴산군,불정면,충청북도 괴산군 불정면
2230,충청북도,음성군,,충청북도 음성군 
2231,충청북도,음성군,음성읍,충청북도 음성군 음성읍
2232,충청북도,음성군,금왕읍,충청북도 음성군 금왕읍
2233,충청북도,음성군,소이면,충청북도 음성군 소이면
2234,충청북도,음성군,원남면,충청북도 음성군 원남면
2235,충청북도,음성군,맹동면,충청북도 음성군 맹동면
2236,충청북도,음성군,대소면,충청북도 음성군 대소면
2237,충청북도,음성군,삼성면,충청북도 음성군 삼성면
2238,충청북도,음성군,생극면,충청북도 음성군 생극면
2239,충청북도,음성군,감곡면,충청북도 음성군 감곡면
2240,충청북도,단양군,,충청북도 단양군 
2241,충청북도,단양군,단양읍,충청북도 단양군 단양읍
2242,충청북도,단양군,매포읍,충청북도 단양군 매포읍
2243,충청북도,단양군,단성면,충청북도 단양군 단성면
2244,충청북도,단양군,대강면,충청북도 단양군 대강면
2245,충청북도,단양군,가곡면,충청북도 단양군 가곡면
2246,충청북도,단양군,영춘면,충청북도 단양군 영춘면
2247,충청북도,단양군,어상천면,충청북도 단양군 어상천면
2248,충청북도,단양군,적성면,충청북도 단양군 적성면
2249,충청북도,증평군,,충청북도 증평군 
2250,충청북도,증평군,증평읍,충청북도 증평군 증평읍
2251,충청북도,증평군,도안면,충청북도 증평군 도안면
2252,,,,  
2253,충청남도,,,충청남도  
2254,충청남도,천안시,,충청남도 천안시 
2255,충청남도,동남구,,충청남도 동남구 
2256,충청남도,동남구,목천읍,충청남도 동남구 목천읍
2257,충청남도,동남구,풍세면,충청남도 동남구 풍세면
2258,충청남도,동남구,광덕면,충청남도 동남구 광덕면
2259,충청남도,동남구,북면,충청남도 동남구 북면
2260,충청남도,동남구,성남면,충청남도 동남구 성남면
2261,충청남도,동남구,수신면,충청남도 동남구 수신면
2262,충청남도,동남구,병천면,충청남도 동남구 병천면
2263,충청남도,동남구,동면,충청남도 동남구 동면
2264,충청남도,동남구,중앙동,충청남도 동남구 중앙동
2265,충청남도,동남구,문성동,충청남도 동남구 문성동
2266,충청남도,동남구,원성1동,충청남도 동남구 원성1동
2267,충청남도,동남구,원성2동,충청남도 동남구 원성2동
2268,충청남도,동남구,봉명동,충청남도 동남구 봉명동
2269,충청남도,동남구,일봉동,충청남도 동남구 일봉동
2270,충청남도,동남구,신방동,충청남도 동남구 신방동
2271,충청남도,동남구,청룡동,충청남도 동남구 청룡동
2272,충청남도,동남구,신안동,충청남도 동남구 신안동
2273,충청남도,서북구,,충청남도 서북구 
2274,충청남도,서북구,성환읍,충청남도 서북구 성환읍
2275,충청남도,서북구,성거읍,충청남도 서북구 성거읍
2276,충청남도,서북구,직산읍,충청남도 서북구 직산읍
2277,충청남도,서북구,입장면,충청남도 서북구 입장면
2278,충청남도,서북구,성정1동,충청남도 서북구 성정1동
2279,충청남도,서북구,성정2동,충청남도 서북구 성정2동
2280,충청남도,서북구,쌍용1동,충청남도 서북구 쌍용1동
2281,충청남도,서북구,쌍용2동,충청남도 서북구 쌍용2동
2282,충청남도,서북구,쌍용3동,충청남도 서북구 쌍용3동
2283,충청남도,서북구,백석동,충청남도 서북구 백석동
2284,충청남도,서북구,불당동,충청남도 서북구 불당동
2285,충청남도,서북구,부성1동,충청남도 서북구 부성1동
2286,충청남도,서북구,부성2동,충청남도 서북구 부성2동
2287,충청남도,공주시,,충청남도 공주시 
2288,충청남도,공주시,유구읍,충청남도 공주시 유구읍
2289,충청남도,공주시,이인면,충청남도 공주시 이인면
2290,충청남도,공주시,탄천면,충청남도 공주시 탄천면
2291,충청남도,공주시,계룡면,충청남도 공주시 계룡면
2292,충청남도,공주시,반포면,충청남도 공주시 반포면
2293,충청남도,공주시,의당면,충청남도 공주시 의당면
2294,충청남도,공주시,정안면,충청남도 공주시 정안면
2295,충청남도,공주시,우성면,충청남도 공주시 우성면
2296,충청남도,공주시,사곡면,충청남도 공주시 사곡면
2297,충청남도,공주시,신풍면,충청남도 공주시 신풍면
2298,충청남도,공주시,중학동,충청남도 공주시 중학동
2299,충청남도,공주시,금학동,충청남도 공주시 금학동
2300,충청남도,공주시,옥룡동,충청남도 공주시 옥룡동
2301,충청남도,공주시,신관동,충청남도 공주시 신관동
2302,충청남도,공주시,웅진동,충청남도 공주시 웅진동
2303,충청남도,공주시,월송동,충청남도 공주시 월송동
2304,충청남도,보령시,,충청남도 보령시 
2305,충청남도,보령시,웅천읍,충청남도 보령시 웅천읍
2306,충청남도,보령시,주포면,충청남도 보령시 주포면
2307,충청남도,보령시,주교면,충청남도 보령시 주교면
2308,충청남도,보령시,오천면,충청남도 보령시 오천면
2309,충청남도,보령시,천북면,충청남도 보령시 천북면
2310,충청남도,보령시,청소면,충청남도 보령시 청소면
2311,충청남도,보령시,청라면,충청남도 보령시 청라면
2312,충청남도,보령시,남포면,충청남도 보령시 남포면
2313,충청남도,보령시,주산면,충청남도 보령시 주산면
2314,충청남도,보령시,미산면,충청남도 보령시 미산면
2315,충청남도,보령시,성주면,충청남도 보령시 성주면
2316,충청남도,보령시,대천1동,충청남도 보령시 대천1동
2317,충청남도,보령시,대천2동,충청남도 보령시 대천2동
2318,충청남도,보령시,대천3동,충청남도 보령시 대천3동
2319,충청남도,보령시,대천4동,충청남도 보령시 대천4동
2320,충청남도,보령시,대천5동,충청남도 보령시 대천5동
2321,충청남도,아산시,,충청남도 아산시 
2322,충청남도,아산시,염치읍,충청남도 아산시 염치읍
2323,충청남도,아산시,배방읍,충청남도 아산시 배방읍
2324,충청남도,아산시,송악면,충청남도 아산시 송악면
2325,충청남도,아산시,탕정면,충청남도 아산시 탕정면
2326,충청남도,아산시,음봉면,충청남도 아산시 음봉면
2327,충청남도,아산시,둔포면,충청남도 아산시 둔포면
2328,충청남도,아산시,영인면,충청남도 아산시 영인면
2329,충청남도,아산시,인주면,충청남도 아산시 인주면
2330,충청남도,아산시,선장면,충청남도 아산시 선장면
2331,충청남도,아산시,도고면,충청남도 아산시 도고면
2332,충청남도,아산시,신창면,충청남도 아산시 신창면
2333,충청남도,아산시,온양1동,충청남도 아산시 온양1동
2334,충청남도,아산시,온양2동,충청남도 아산시 온양2동
2335,충청남도,아산시,온양3동,충청남도 아산시 온양3동
2336,충청남도,아산시,온양4동,충청남도 아산시 온양4동
2337,충청남도,아산시,온양5동,충청남도 아산시 온양5동
2338,충청남도,아산시,온양6동,충청남도 아산시 온양6동
2339,충청남도,서산시,,충청남도 서산시 
2340,충청남도,서산시,대산읍,충청남도 서산시 대산읍
2341,충청남도,서산시,인지면,충청남도 서산시 인지면
2342,충청남도,서산시,부석면,충청남도 서산시 부석면
2343,충청남도,서산시,팔봉면,충청남도 서산시 팔봉면
2344,충청남도,서산시,지곡면,충청남도 서산시 지곡면
2345,충청남도,서산시,성연면,충청남도 서산시 성연면
2346,충청남도,서산시,음암면,충청남도 서산시 음암면
2347,충청남도,서산시,운산면,충청남도 서산시 운산면
2348,충청남도,서산시,해미면,충청남도 서산시 해미면
2349,충청남도,서산시,고북면,충청남도 서산시 고북면
2350,충청남도,서산시,부춘동,충청남도 서산시 부춘동
2351,충청남도,서산시,동문1동,충청남도 서산시 동문1동
2352,충청남도,서산시,동문2동,충청남도 서산시 동문2동
2353,충청남도,서산시,수석동,충청남도 서산시 수석동
2354,충청남도,서산시,석남동,충청남도 서산시 석남동
2355,충청남도,논산시,,충청남도 논산시 
2356,충청남도,논산시,강경읍,충청남도 논산시 강경읍
2357,충청남도,논산시,연무읍,충청남도 논산시 연무읍
2358,충청남도,논산시,성동면,충청남도 논산시 성동면
2359,충청남도,논산시,광석면,충청남도 논산시 광석면
2360,충청남도,논산시,노성면,충청남도 논산시 노성면
2361,충청남도,논산시,상월면,충청남도 논산시 상월면
2362,충청남도,논산시,부적면,충청남도 논산시 부적면
2363,충청남도,논산시,연산면,충청남도 논산시 연산면
2364,충청남도,논산시,벌곡면,충청남도 논산시 벌곡면
2365,충청남도,논산시,양촌면,충청남도 논산시 양촌면
2366,충청남도,논산시,가야곡면,충청남도 논산시 가야곡면
2367,충청남도,논산시,은진면,충청남도 논산시 은진면
2368,충청남도,논산시,채운면,충청남도 논산시 채운면
2369,충청남도,논산시,취암동,충청남도 논산시 취암동
2370,충청남도,논산시,부창동,충청남도 논산시 부창동
2371,충청남도,계룡시,,충청남도 계룡시 
2372,충청남도,계룡시,두마면,충청남도 계룡시 두마면
2373,충청남도,계룡시,엄사면,충청남도 계룡시 엄사면
2374,충청남도,계룡시,신도안면,충청남도 계룡시 신도안면
2375,충청남도,계룡시,금암동,충청남도 계룡시 금암동
2376,충청남도,당진시,,충청남도 당진시 
2377,충청남도,당진시,합덕읍,충청남도 당진시 합덕읍
2378,충청남도,당진시,송악읍,충청남도 당진시 송악읍
2379,충청남도,당진시,고대면,충청남도 당진시 고대면
2380,충청남도,당진시,석문면,충청남도 당진시 석문면
2381,충청남도,당진시,대호지면,충청남도 당진시 대호지면
2382,충청남도,당진시,정미면,충청남도 당진시 정미면
2383,충청남도,당진시,면천면,충청남도 당진시 면천면
2384,충청남도,당진시,순성면,충청남도 당진시 순성면
2385,충청남도,당진시,우강면,충청남도 당진시 우강면
2386,충청남도,당진시,신평면,충청남도 당진시 신평면
2387,충청남도,당진시,송산면,충청남도 당진시 송산면
2388,충청남도,당진시,당진1동,충청남도 당진시 당진1동
2389,충청남도,당진시,당진2동,충청남도 당진시 당진2동
2390,충청남도,당진시,당진3동,충청남도 당진시 당진3동
2391,충청남도,금산군,,충청남도 금산군 
2392,충청남도,금산군,금산읍,충청남도 금산군 금산읍
2393,충청남도,금산군,금성면,충청남도 금산군 금성면
2394,충청남도,금산군,제원면,충청남도 금산군 제원면
2395,충청남도,금산군,부리면,충청남도 금산군 부리면
2396,충청남도,금산군,군북면,충청남도 금산군 군북면
2397,충청남도,금산군,남일면,충청남도 금산군 남일면
2398,충청남도,금산군,남이면,충청남도 금산군 남이면
2399,충청남도,금산군,진산면,충청남도 금산군 진산면
2400,충청남도,금산군,복수면,충청남도 금산군 복수면
2401,충청남도,금산군,추부면,충청남도 금산군 추부면
2402,충청남도,부여군,,충청남도 부여군 
2403,충청남도,부여군,부여읍,충청남도 부여군 부여읍
2404,충청남도,부여군,규암면,충청남도 부여군 규암면
2405,충청남도,부여군,은산면,충청남도 부여군 은산면
2406,충청남도,부여군,외산면,충청남도 부여군 외산면
2407,충청남도,부여군,내산면,충청남도 부여군 내산면
2408,충청남도,부여군,구룡면,충청남도 부여군 구룡면
2409,충청남도,부여군,홍산면,충청남도 부여군 홍산면
